user_id,video_unique_id,behavior_type,behavior_time,content_category,behavior_weight,behavior_weekday,behavior_day_of_month,user_active_days,total_behavior_count,total_behavior_weight,user_cate_prefer_score
user_150,5101379190980677,观看,2026-02-11,舞台,0.1,3,11,21,39,10.0,10.0
user_150,5191642659881077,观看,2026-02-01,舞台,0.1,7,1,21,39,10.0,10.0
user_150,5192432694788214,观看,2026-01-18,舞台,0.1,7,18,21,39,10.0,10.0
user_150,5161893489213476,观看,2026-02-11,舞台,0.1,3,11,21,39,10.0,10.0
user_150,5099271972651032,观看,2026-01-23,舞台,0.1,5,23,21,39,10.0,10.0
user_150,5235927145185361,收藏,2026-02-07,舞台,1.0,6,7,21,39,10.0,10.0
user_150,5198826282090528,点赞,2026-01-21,舞台,0.5,3,21,21,39,10.0,10.0
user_150,5200313028640790,观看,2026-02-11,舞台,0.1,3,11,21,39,10.0,10.0
user_151,5250011345125535,观看,2026-01-29,舞台,0.1,4,29,25,42,7.5,7.5
user_151,5169966123778155,观看,2026-02-07,舞台,0.1,6,7,25,42,7.5,7.5
user_151,4979695436103760,观看,2026-02-08,舞台,0.1,7,8,25,42,7.5,7.5
user_151,5201377757167681,观看,2026-02-10,舞台,0.1,2,10,25,42,7.5,7.5
user_151,5085396850376745,观看,2026-02-02,舞台,0.1,1,2,25,42,7.5,7.5
user_151,5033652644413490,观看,2026-02-04,舞台,0.1,3,4,25,42,7.5,7.5
user_151,5085380530339878,观看,2026-01-15,舞台,0.1,4,15,25,42,7.5,7.5
user_151,5161255443562600,点赞,2026-02-06,舞台,0.5,5,6,25,42,7.5,7.5
user_151,5208013884293217,观看,2026-02-03,舞台,0.1,2,3,25,42,7.5,7.5
user_151,5250073773146497,点赞,2026-02-05,舞台,0.5,4,5,25,42,7.5,7.5
user_151,5002464449986631,观看,2026-01-27,舞台,0.1,2,27,25,42,7.5,7.5
user_151,5192968634826827,观看,2026-02-12,舞台,0.1,4,12,25,42,7.5,7.5
user_151,4968669340434446,观看,2026-02-11,舞台,0.1,3,11,25,42,7.5,7.5
user_151,4979696182427717,观看,2026-02-11,舞台,0.1,3,11,25,42,7.5,7.5
user_151,4976752548839443,观看,2026-01-17,舞台,0.1,6,17,25,42,7.5,7.5
user_151,5085411874111531,观看,2026-01-17,舞台,0.1,6,17,25,42,7.5,7.5
user_151,5110473801269267,观看,2026-01-25,舞台,0.1,7,25,25,42,7.5,7.5
user_151,5157216400113713,观看,2026-01-24,舞台,0.1,6,24,25,42,7.5,7.5
user_151,5104251115077691,点赞,2026-02-07,舞台,0.5,6,7,25,42,7.5,7.5
user_151,5163143848984605,观看,2026-02-07,舞台,0.1,6,7,25,42,7.5,7.5
user_151,5236117289500694,观看,2026-01-31,舞台,0.1,6,31,25,42,7.5,7.5
user_151,5196776412741674,观看,2026-01-14,舞台,0.1,3,14,25,42,7.5,7.5
user_151,5104202746101770,观看,2026-01-26,舞台,0.1,1,26,25,42,7.5,7.5
user_151,5202899169640666,点赞,2026-01-29,舞台,0.5,4,29,25,42,7.5,7.5
user_151,5189145425805452,观看,2026-02-04,舞台,0.1,3,4,25,42,7.5,7.5
user_151,5177407846416452,观看,2026-02-01,舞台,0.1,7,1,25,42,7.5,7.5
user_151,5163480328896526,观看,2026-01-16,舞台,0.1,5,16,25,42,7.5,7.5
user_151,5235869620305971,观看,2026-01-19,舞台,0.1,1,19,25,42,7.5,7.5
user_151,5070943551422523,观看,2026-02-05,舞台,0.1,4,5,25,42,7.5,7.5
user_151,5104064191463436,观看,2026-01-26,舞台,0.1,1,26,25,42,7.5,7.5
user_151,5244481147175018,收藏,2026-02-09,舞台,1.0,1,9,25,42,7.5,7.5
user_151,5085423911764020,观看,2026-02-01,舞台,0.1,7,1,25,42,7.5,7.5
user_151,5201830069076036,观看,2026-01-26,舞台,0.1,1,26,25,42,7.5,7.5
user_151,5169438056710176,点赞,2026-01-27,舞台,0.5,2,27,25,42,7.5,7.5
user_151,5169427700711426,观看,2026-01-26,舞台,0.1,1,26,25,42,7.5,7.5
user_151,5246456500781085,观看,2026-02-03,舞台,0.1,2,3,25,42,7.5,7.5
user_151,5162907227586634,观看,2026-01-20,舞台,0.1,2,20,25,42,7.5,7.5
user_151,4933513280159753,观看,2026-01-23,舞台,0.1,5,23,25,42,7.5,7.5
user_151,5166714686734353,观看,2026-01-23,舞台,0.1,5,23,25,42,7.5,7.5
user_151,5101091843670054,点赞,2026-02-03,舞台,0.5,2,3,25,42,7.5,7.5
user_151,5163052761546818,观看,2026-02-05,舞台,0.1,4,5,25,42,7.5,7.5
user_151,5187722764288117,观看,2026-01-14,舞台,0.1,3,14,25,42,7.5,7.5
user_152,5191920687710229,观看,2026-01-16,舞台,0.1,5,16,23,34,8.8,8.8
user_152,5078610160058414,收藏,2026-01-28,舞台,1.0,3,28,23,34,8.8,8.8
user_152,5110474233282600,点赞,2026-02-11,舞台,0.5,3,11,23,34,8.8,8.8
user_152,5104251115077691,观看,2026-02-05,舞台,0.1,4,5,23,34,8.8,8.8
user_152,5070943551422523,观看,2026-02-02,舞台,0.1,1,2,23,34,8.8,8.8
user_152,4625586371625002,点赞,2026-01-16,舞台,0.5,5,16,23,34,8.8,8.8
user_152,5163480047878166,观看,2026-01-31,舞台,0.1,6,31,23,34,8.8,8.8
user_152,5099246433533982,观看,2026-01-24,舞台,0.1,6,24,23,34,8.8,8.8
user_152,5203125053882375,观看,2026-01-24,舞台,0.1,6,24,23,34,8.8,8.8
user_152,4897296979263497,点赞,2026-02-10,舞台,0.5,2,10,23,34,8.8,8.8
user_152,5202747600076850,点赞,2026-02-01,舞台,0.5,7,1,23,34,8.8,8.8
user_152,4932899128934430,观看,2026-02-03,舞台,0.1,2,3,23,34,8.8,8.8
user_152,5101091843670054,观看,2026-01-20,舞台,0.1,2,20,23,34,8.8,8.8
user_152,5163268130668586,观看,2026-01-17,舞台,0.1,6,17,23,34,8.8,8.8
user_152,5163709463724075,观看,2026-02-04,舞台,0.1,3,4,23,34,8.8,8.8
user_152,4939294129717274,点赞,2026-01-25,舞台,0.5,7,25,23,34,8.8,8.8
user_152,5099285172125754,观看,2026-01-19,舞台,0.1,1,19,23,34,8.8,8.8
user_152,5201832172257386,观看,2026-01-28,舞台,0.1,3,28,23,34,8.8,8.8
user_152,5102855787577375,点赞,2026-01-30,舞台,0.5,5,30,23,34,8.8,8.8
user_152,5166714686734353,观看,2026-02-12,舞台,0.1,4,12,23,34,8.8,8.8
user_152,5159414383181932,观看,2026-01-15,舞台,0.1,4,15,23,34,8.8,8.8
user_152,5162375519862904,收藏,2026-02-04,舞台,1.0,3,4,23,34,8.8,8.8
user_152,5202934083026981,观看,2026-01-28,舞台,0.1,3,28,23,34,8.8,8.8
user_152,4848874532306979,观看,2026-02-02,舞台,0.1,1,2,23,34,8.8,8.8
user_152,5192428429181068,观看,2026-02-02,舞台,0.1,1,2,23,34,8.8,8.8
user_152,5104068339892262,观看,2026-01-22,舞台,0.1,4,22,23,34,8.8,8.8
user_152,5235911420477515,观看,2026-02-11,舞台,0.1,3,11,23,34,8.8,8.8
user_152,5235878856163400,点赞,2026-01-26,舞台,0.5,1,26,23,34,8.8,8.8
user_152,5055800817680410,观看,2026-01-14,舞台,0.1,3,14,23,34,8.8,8.8
user_152,5192391758643387,观看,2026-01-22,舞台,0.1,4,22,23,34,8.8,8.8
user_152,5192436864188696,观看,2026-01-14,舞台,0.1,3,14,23,34,8.8,8.8
user_152,5192432694788214,观看,2026-02-11,舞台,0.1,3,11,23,34,8.8,8.8
user_152,5110494852481026,点赞,2026-02-09,舞台,0.5,1,9,23,34,8.8,8.8
user_152,4969043376144388,点赞,2026-02-06,舞台,0.5,5,6,23,34,8.8,8.8
user_153,5102855787577375,观看,2026-01-20,舞台,0.1,2,20,18,30,7.4,7.4
user_153,5172347691270206,观看,2026-02-05,舞台,0.1,4,5,18,30,7.4,7.4
user_153,5199160916246536,观看,2026-02-06,舞台,0.1,5,6,18,30,7.4,7.4
user_153,5197328282484940,观看,2026-02-01,舞台,0.1,7,1,18,30,7.4,7.4
user_153,5042684860235786,观看,2026-01-20,舞台,0.1,2,20,18,30,7.4,7.4
user_153,5162535146684514,观看,2026-01-21,舞台,0.1,3,21,18,30,7.4,7.4
user_153,5235867070169190,观看,2026-02-09,舞台,0.1,1,9,18,30,7.4,7.4
user_153,5162373145624596,观看,2026-02-04,舞台,0.1,3,4,18,30,7.4,7.4
user_153,5188991767740449,观看,2026-02-07,舞台,0.1,6,7,18,30,7.4,7.4
user_153,5104066473164818,观看,2026-02-12,舞台,0.1,4,12,18,30,7.4,7.4
user_153,5110495490015270,观看,2026-01-27,舞台,0.1,2,27,18,30,7.4,7.4
user_153,5159414383181932,点赞,2026-01-29,舞台,0.5,4,29,18,30,7.4,7.4
user_153,5068179064684578,观看,2026-01-31,舞台,0.1,6,31,18,30,7.4,7.4
user_153,5203675642528072,收藏,2026-02-06,舞台,1.0,5,6,18,30,7.4,7.4
user_153,5202918903841070,观看,2026-01-31,舞台,0.1,6,31,18,30,7.4,7.4
user_153,5236117289500694,观看,2026-02-12,舞台,0.1,4,12,18,30,7.4,7.4
user_153,5235883322834986,观看,2026-02-08,舞台,0.1,7,8,18,30,7.4,7.4
user_153,5104063138693129,点赞,2026-01-20,舞台,0.5,2,20,18,30,7.4,7.4
user_153,5197698551447742,观看,2026-02-01,舞台,0.1,7,1,18,30,7.4,7.4
user_153,5200339318800413,观看,2026-01-17,舞台,0.1,6,17,18,30,7.4,7.4
user_153,5202893956120623,观看,2026-01-15,舞台,0.1,4,15,18,30,7.4,7.4
user_153,5161558712451083,收藏,2026-02-10,舞台,1.0,2,10,18,30,7.4,7.4
user_153,5110100831174659,收藏,2026-01-23,舞台,1.0,5,23,18,30,7.4,7.4
user_153,5070961607639058,观看,2026-01-31,舞台,0.1,6,31,18,30,7.4,7.4
user_153,5101091843670054,观看,2026-01-17,舞台,0.1,6,17,18,30,7.4,7.4
user_153,5195990676733982,观看,2026-02-08,舞台,0.1,7,8,18,30,7.4,7.4
user_153,5154727034552327,收藏,2026-02-01,舞台,1.0,7,1,18,30,7.4,7.4
user_153,5199475707150346,观看,2026-02-01,舞台,0.1,7,1,18,30,7.4,7.4
user_153,5110481338171482,观看,2026-02-02,舞台,0.1,1,2,18,30,7.4,7.4
user_153,5163480328896526,观看,2026-02-01,舞台,0.1,7,1,18,30,7.4,7.4
user_154,5192420489625750,观看,2026-02-03,舞台,0.1,2,3,16,30,6.4,6.4
user_154,5235868202369063,观看,2026-02-01,舞台,0.1,7,1,16,30,6.4,6.4
user_154,4966131354763336,观看,2026-01-22,舞台,0.1,4,22,16,30,6.4,6.4
user_154,4930732263407645,观看,2026-02-12,舞台,0.1,4,12,16,30,6.4,6.4
user_154,5104066473164818,收藏,2026-02-01,舞台,1.0,7,1,16,30,6.4,6.4
user_154,5244481147175018,观看,2026-02-09,舞台,0.1,1,9,16,30,6.4,6.4
user_154,5162375519862904,观看,2026-01-14,舞台,0.1,3,14,16,30,6.4,6.4
user_154,5192043484610578,点赞,2026-02-03,舞台,0.5,2,3,16,30,6.4,6.4
user_154,5192430383988856,点赞,2026-02-08,舞台,0.5,7,8,16,30,6.4,6.4
user_154,5102010056245270,观看,2026-02-08,舞台,0.1,7,8,16,30,6.4,6.4
user_154,5037624361156715,观看,2026-02-01,舞台,0.1,7,1,16,30,6.4,6.4
user_154,5192391758643387,观看,2026-02-11,舞台,0.1,3,11,16,30,6.4,6.4
user_154,4973180914171966,观看,2026-01-25,舞台,0.1,7,25,16,30,6.4,6.4
user_154,5163709463724075,观看,2026-01-23,舞台,0.1,5,23,16,30,6.4,6.4
user_154,5201836291063882,观看,2026-02-01,舞台,0.1,7,1,16,30,6.4,6.4
user_154,5235886896644145,点赞,2026-01-28,舞台,0.5,3,28,16,30,6.4,6.4
user_154,4697712759865455,点赞,2026-01-29,舞台,0.5,4,29,16,30,6.4,6.4
user_154,4971745816281142,观看,2026-01-23,舞台,0.1,5,23,16,30,6.4,6.4
user_154,5235877543346238,观看,2026-02-07,舞台,0.1,6,7,16,30,6.4,6.4
user_154,5110492637888558,观看,2026-01-22,舞台,0.1,4,22,16,30,6.4,6.4
user_154,5072782573109315,观看,2026-01-23,舞台,0.1,5,23,16,30,6.4,6.4
user_154,5250011345125535,观看,2026-02-09,舞台,0.1,1,9,16,30,6.4,6.4
user_154,5235878856163400,观看,2026-01-29,舞台,0.1,4,29,16,30,6.4,6.4
user_154,5201836630540319,观看,2026-02-01,舞台,0.1,7,1,16,30,6.4,6.4
user_154,5201852252749994,观看,2026-02-02,舞台,0.1,1,2,16,30,6.4,6.4
user_154,5204342796910688,观看,2026-01-30,舞台,0.1,5,30,16,30,6.4,6.4
user_154,4728126161485880,收藏,2026-02-04,舞台,1.0,3,4,16,30,6.4,6.4
user_154,5200695377199161,观看,2026-02-11,舞台,0.1,3,11,16,30,6.4,6.4
user_154,5033652644413490,观看,2026-02-02,舞台,0.1,1,2,16,30,6.4,6.4
user_154,5170591964004377,观看,2026-02-03,舞台,0.1,2,3,16,30,6.4,6.4
user_157,5085408829046834,观看,2026-02-01,舞台,0.1,7,1,22,35,7.6000000000000005,7.6000000000000005
user_157,5085389816266813,观看,2026-01-18,舞台,0.1,7,18,22,35,7.6000000000000005,7.6000000000000005
user_157,5236146247237656,点赞,2026-02-02,舞台,0.5,1,2,22,35,7.6000000000000005,7.6000000000000005
user_157,4931479210491979,观看,2026-01-19,舞台,0.1,1,19,22,35,7.6000000000000005,7.6000000000000005
user_157,5105081906036772,观看,2026-02-01,舞台,0.1,7,1,22,35,7.6000000000000005,7.6000000000000005
user_157,5185440358006815,观看,2026-02-11,舞台,0.1,3,11,22,35,7.6000000000000005,7.6000000000000005
user_157,5199160916246536,点赞,2026-02-12,舞台,0.5,4,12,22,35,7.6000000000000005,7.6000000000000005
user_157,5114078579064897,观看,2026-02-10,舞台,0.1,2,10,22,35,7.6000000000000005,7.6000000000000005
user_157,5104251115077691,点赞,2026-01-26,舞台,0.5,1,26,22,35,7.6000000000000005,7.6000000000000005
user_157,4933258329128991,观看,2026-01-28,舞台,0.1,3,28,22,35,7.6000000000000005,7.6000000000000005
user_157,5192391758643387,观看,2026-01-14,舞台,0.1,3,14,22,35,7.6000000000000005,7.6000000000000005
user_157,4971745816281142,观看,2026-01-24,舞台,0.1,6,24,22,35,7.6000000000000005,7.6000000000000005
user_157,5009746852249661,点赞,2026-02-07,舞台,0.5,6,7,22,35,7.6000000000000005,7.6000000000000005
user_157,5201818540769580,观看,2026-01-27,舞台,0.1,2,27,22,35,7.6000000000000005,7.6000000000000005
user_157,5169438056710176,观看,2026-02-05,舞台,0.1,4,5,22,35,7.6000000000000005,7.6000000000000005
user_157,5201806595391730,观看,2026-02-01,舞台,0.1,7,1,22,35,7.6000000000000005,7.6000000000000005
user_157,5067778332229701,点赞,2026-01-27,舞台,0.5,2,27,22,35,7.6000000000000005,7.6000000000000005
user_157,5161893489213476,收藏,2026-01-25,舞台,1.0,7,25,22,35,7.6000000000000005,7.6000000000000005
user_157,5202396201287712,观看,2026-02-02,舞台,0.1,1,2,22,35,7.6000000000000005,7.6000000000000005
user_157,5104068339892262,观看,2026-01-23,舞台,0.1,5,23,22,35,7.6000000000000005,7.6000000000000005
user_157,5199475707150346,观看,2026-01-31,舞台,0.1,6,31,22,35,7.6000000000000005,7.6000000000000005
user_157,4625586371625002,观看,2026-02-01,舞台,0.1,7,1,22,35,7.6000000000000005,7.6000000000000005
user_157,5250071521067117,观看,2026-01-29,舞台,0.1,4,29,22,35,7.6000000000000005,7.6000000000000005
user_157,5070943064883235,观看,2026-02-11,舞台,0.1,3,11,22,35,7.6000000000000005,7.6000000000000005
user_157,5202893956120623,观看,2026-02-10,舞台,0.1,2,10,22,35,7.6000000000000005,7.6000000000000005
user_157,5162373145624596,点赞,2026-02-09,舞台,0.5,1,9,22,35,7.6000000000000005,7.6000000000000005
user_157,5079306565779473,观看,2026-02-11,舞台,0.1,3,11,22,35,7.6000000000000005,7.6000000000000005
user_157,4971768494882845,观看,2026-02-12,舞台,0.1,4,12,22,35,7.6000000000000005,7.6000000000000005
user_157,5173209511952496,观看,2026-02-01,舞台,0.1,7,1,22,35,7.6000000000000005,7.6000000000000005
user_157,5085414952730701,观看,2026-01-27,舞台,0.1,2,27,22,35,7.6000000000000005,7.6000000000000005
user_157,5188991767740449,观看,2026-02-04,舞台,0.1,3,4,22,35,7.6000000000000005,7.6000000000000005
user_157,5110100831174659,点赞,2026-02-12,舞台,0.5,4,12,22,35,7.6000000000000005,7.6000000000000005
user_157,5162378028056635,观看,2026-02-03,舞台,0.1,2,3,22,35,7.6000000000000005,7.6000000000000005
user_157,5159135654903827,点赞,2026-01-22,舞台,0.5,4,22,22,35,7.6000000000000005,7.6000000000000005
user_157,5070961607639058,观看,2026-01-19,舞台,0.1,1,19,22,35,7.6000000000000005,7.6000000000000005
user_158,5167064537825352,点赞,2026-01-17,舞台,0.5,6,17,23,40,10.2,10.2
user_158,5160870410649688,观看,2026-02-11,舞台,0.1,3,11,23,40,10.2,10.2
user_158,5104008730443839,观看,2026-02-12,舞台,0.1,4,12,23,40,10.2,10.2
user_158,5187722764288117,观看,2026-01-25,舞台,0.1,7,25,23,40,10.2,10.2
user_158,5170596984848465,点赞,2026-01-18,舞台,0.5,7,18,23,40,10.2,10.2
user_158,4939294129717274,观看,2026-02-05,舞台,0.1,4,5,23,40,10.2,10.2
user_158,5235912129577108,观看,2026-02-09,舞台,0.1,1,9,23,40,10.2,10.2
user_158,5189145425805452,观看,2026-01-27,舞台,0.1,2,27,23,40,10.2,10.2
user_158,5117762209513494,观看,2026-02-08,舞台,0.1,7,8,23,40,10.2,10.2
user_158,5235907150938211,点赞,2026-01-24,舞台,0.5,6,24,23,40,10.2,10.2
user_158,5159706428375088,收藏,2026-02-06,舞台,1.0,5,6,23,40,10.2,10.2
user_158,5173209511952496,观看,2026-02-03,舞台,0.1,2,3,23,40,10.2,10.2
user_158,5065075736641593,观看,2026-02-11,舞台,0.1,3,11,23,40,10.2,10.2
user_158,5085380530339878,观看,2026-02-07,舞台,0.1,6,7,23,40,10.2,10.2
user_158,5065052814770196,点赞,2026-02-03,舞台,0.5,2,3,23,40,10.2,10.2
user_158,5070943064883235,点赞,2026-02-07,舞台,0.5,6,7,23,40,10.2,10.2
user_158,5085425660788746,观看,2026-01-18,舞台,0.1,7,18,23,40,10.2,10.2
user_158,5162361925861432,收藏,2026-01-23,舞台,1.0,5,23,23,40,10.2,10.2
user_158,5102855787577375,观看,2026-01-15,舞台,0.1,4,15,23,40,10.2,10.2
user_158,5198826282090528,点赞,2026-02-09,舞台,0.5,1,9,23,40,10.2,10.2
user_158,5070943551422523,点赞,2026-01-31,舞台,0.5,6,31,23,40,10.2,10.2
user_158,5201836291063882,点赞,2026-01-30,舞台,0.5,5,30,23,40,10.2,10.2
user_158,5200339318800413,观看,2026-02-08,舞台,0.1,7,8,23,40,10.2,10.2
user_158,5199160916246536,观看,2026-02-12,舞台,0.1,4,12,23,40,10.2,10.2
user_158,5105082715275270,观看,2026-02-02,舞台,0.1,1,2,23,40,10.2,10.2
user_158,4632858942439514,观看,2026-01-19,舞台,0.1,1,19,23,40,10.2,10.2
user_158,5192054024634489,观看,2026-02-04,舞台,0.1,3,4,23,40,10.2,10.2
user_158,5241343320981577,观看,2026-02-09,舞台,0.1,1,9,23,40,10.2,10.2
user_158,5235919113093176,观看,2026-02-11,舞台,0.1,3,11,23,40,10.2,10.2
user_158,5185150334468222,观看,2026-02-04,舞台,0.1,3,4,23,40,10.2,10.2
user_158,5202934083026981,观看,2026-02-08,舞台,0.1,7,8,23,40,10.2,10.2
user_158,5110485490532371,点赞,2026-01-18,舞台,0.5,7,18,23,40,10.2,10.2
user_158,5085389816266813,点赞,2026-01-16,舞台,0.5,5,16,23,40,10.2,10.2
user_158,5085403288633414,观看,2026-02-09,舞台,0.1,1,9,23,40,10.2,10.2
user_158,5187913537749035,观看,2026-01-22,舞台,0.1,4,22,23,40,10.2,10.2
user_158,5202928869507306,观看,2026-02-08,舞台,0.1,7,8,23,40,10.2,10.2
user_158,5155285300346914,观看,2026-02-07,舞台,0.1,6,7,23,40,10.2,10.2
user_158,5157162847240232,观看,2026-01-25,舞台,0.1,7,25,23,40,10.2,10.2
user_158,4974617518080011,点赞,2026-02-09,舞台,0.5,1,9,23,40,10.2,10.2
user_158,4604459066785805,观看,2026-02-10,舞台,0.1,2,10,23,40,10.2,10.2
user_159,5202899169640666,观看,2026-01-17,舞台,0.1,6,17,18,33,7.9,7.9
user_159,5104395814109214,点赞,2026-02-08,舞台,0.5,7,8,18,33,7.9,7.9
user_159,4930732263407645,点赞,2026-02-04,舞台,0.5,3,4,18,33,7.9,7.9
user_159,5174896938909800,观看,2026-02-10,舞台,0.1,2,10,18,33,7.9,7.9
user_159,4932531833733136,观看,2026-01-26,舞台,0.1,1,26,18,33,7.9,7.9
user_159,5163061557002267,点赞,2026-02-12,舞台,0.5,4,12,18,33,7.9,7.9
user_159,5072782573109315,观看,2026-01-30,舞台,0.1,5,30,18,33,7.9,7.9
user_159,5243826311462944,观看,2026-02-07,舞台,0.1,6,7,18,33,7.9,7.9
user_159,5159414383181932,观看,2026-01-21,舞台,0.1,3,21,18,33,7.9,7.9
user_159,5198841050234897,观看,2026-02-06,舞台,0.1,5,6,18,33,7.9,7.9
user_159,4971673330581553,观看,2026-02-03,舞台,0.1,2,3,18,33,7.9,7.9
user_159,5192418581217341,观看,2026-02-12,舞台,0.1,4,12,18,33,7.9,7.9
user_159,5156876854427742,观看,2026-01-19,舞台,0.1,1,19,18,33,7.9,7.9
user_159,5104068801265690,观看,2026-01-15,舞台,0.1,4,15,18,33,7.9,7.9
user_159,5159135654903827,收藏,2026-02-03,舞台,1.0,2,3,18,33,7.9,7.9
user_159,4979696182427717,收藏,2026-02-05,舞台,1.0,4,5,18,33,7.9,7.9
user_159,5110130245828658,观看,2026-01-22,舞台,0.1,4,22,18,33,7.9,7.9
user_159,4930732263407645,观看,2026-01-19,舞台,0.1,1,19,18,33,7.9,7.9
user_159,5208672448479240,观看,2026-02-08,舞台,0.1,7,8,18,33,7.9,7.9
user_159,4967225174720557,观看,2026-01-25,舞台,0.1,7,25,18,33,7.9,7.9
user_159,5202893956120623,观看,2026-01-29,舞台,0.1,4,29,18,33,7.9,7.9
user_159,5163052761546818,观看,2026-02-04,舞台,0.1,3,4,18,33,7.9,7.9
user_159,4971351690117173,点赞,2026-02-06,舞台,0.5,5,6,18,33,7.9,7.9
user_159,5161893489213476,观看,2026-01-25,舞台,0.1,7,25,18,33,7.9,7.9
user_159,5169966123778155,点赞,2026-02-01,舞台,0.5,7,1,18,33,7.9,7.9
user_159,5250073773146497,观看,2026-02-08,舞台,0.1,7,8,18,33,7.9,7.9
user_159,5192043484610578,观看,2026-01-26,舞台,0.1,1,26,18,33,7.9,7.9
user_159,5188256120373305,观看,2026-02-07,舞台,0.1,6,7,18,33,7.9,7.9
user_159,5201830069076036,点赞,2026-02-12,舞台,0.5,4,12,18,33,7.9,7.9
user_159,5235907150938211,观看,2026-01-25,舞台,0.1,7,25,18,33,7.9,7.9
user_159,5099285172125754,观看,2026-02-07,舞台,0.1,6,7,18,33,7.9,7.9
user_159,5201818540769580,点赞,2026-02-01,舞台,0.5,7,1,18,33,7.9,7.9
user_159,5196048298344547,观看,2026-01-19,舞台,0.1,1,19,18,33,7.9,7.9
user_160,5202396201287712,观看,2026-02-01,舞台,0.1,7,1,16,29,7.7,7.7
user_160,5235869620305971,观看,2026-01-27,舞台,0.1,2,27,16,29,7.7,7.7
user_160,5201815654825988,观看,2026-02-09,舞台,0.1,1,9,16,29,7.7,7.7
user_160,5162358411034649,观看,2026-01-17,舞台,0.1,6,17,16,29,7.7,7.7
user_160,5037624361156715,收藏,2026-02-11,舞台,1.0,3,11,16,29,7.7,7.7
user_160,5192632201314437,观看,2026-02-07,舞台,0.1,6,7,16,29,7.7,7.7
user_160,4970069596241943,观看,2026-01-21,舞台,0.1,3,21,16,29,7.7,7.7
user_160,5192438072148019,观看,2026-02-01,舞台,0.1,7,1,16,29,7.7,7.7
user_160,5104008730443839,点赞,2026-02-11,舞台,0.5,3,11,16,29,7.7,7.7
user_160,5160870410649688,观看,2026-01-14,舞台,0.1,3,14,16,29,7.7,7.7
user_160,5192424117436592,观看,2026-01-29,舞台,0.1,4,29,16,29,7.7,7.7
user_160,5163061557002267,观看,2026-02-01,舞台,0.1,7,1,16,29,7.7,7.7
user_160,5103969417232411,收藏,2026-01-23,舞台,1.0,5,23,16,29,7.7,7.7
user_160,5200673902624958,观看,2026-02-11,舞台,0.1,3,11,16,29,7.7,7.7
user_160,5070582631301193,观看,2026-01-17,舞台,0.1,6,17,16,29,7.7,7.7
user_160,5201063238631488,观看,2026-02-07,舞台,0.1,6,7,16,29,7.7,7.7
user_160,5101379190980677,点赞,2026-02-05,舞台,0.5,4,5,16,29,7.7,7.7
user_160,5106547282346045,观看,2026-01-29,舞台,0.1,4,29,16,29,7.7,7.7
user_160,5163480328896526,观看,2026-01-21,舞台,0.1,3,21,16,29,7.7,7.7
user_160,5085426197921801,收藏,2026-01-27,舞台,1.0,2,27,16,29,7.7,7.7
user_160,5085404114649126,收藏,2026-02-06,舞台,1.0,5,6,16,29,7.7,7.7
user_160,5169427700711426,观看,2026-01-20,舞台,0.1,2,20,16,29,7.7,7.7
user_160,5201659763556454,点赞,2026-02-12,舞台,0.5,4,12,16,29,7.7,7.7
user_160,4969274998194178,观看,2026-01-29,舞台,0.1,4,29,16,29,7.7,7.7
user_160,4969043376144388,观看,2026-01-14,舞台,0.1,3,14,16,29,7.7,7.7
user_160,5162364853485608,观看,2026-01-31,舞台,0.1,6,31,16,29,7.7,7.7
user_160,5103969417232411,观看,2026-01-31,舞台,0.1,6,31,16,29,7.7,7.7
user_160,4933258329128991,观看,2026-02-03,舞台,0.1,2,3,16,29,7.7,7.7
user_160,5033390743945261,观看,2026-01-20,舞台,0.1,2,20,16,29,7.7,7.7
user_161,5162371602120770,观看,2026-02-07,舞台,0.1,6,7,21,30,8.1,8.1
user_161,4822682471170119,点赞,2026-01-28,舞台,0.5,3,28,21,30,8.1,8.1
user_161,5197125210800332,点赞,2026-02-09,舞台,0.5,1,9,21,30,8.1,8.1
user_161,5203125053882375,观看,2026-01-30,舞台,0.1,5,30,21,30,8.1,8.1
user_161,5167064537825352,观看,2026-02-02,舞台,0.1,1,2,21,30,8.1,8.1
user_161,5100982552428572,点赞,2026-01-17,舞台,0.5,6,17,21,30,8.1,8.1
user_161,5196776412741674,观看,2026-01-23,舞台,0.1,5,23,21,30,8.1,8.1
user_161,5163480328896526,观看,2026-02-03,舞台,0.1,2,3,21,30,8.1,8.1
user_161,5192043484610578,观看,2026-01-29,舞台,0.1,4,29,21,30,8.1,8.1
user_161,5166714686734353,观看,2026-02-11,舞台,0.1,3,11,21,30,8.1,8.1
user_161,5182187012816901,观看,2026-01-30,舞台,0.1,5,30,21,30,8.1,8.1
user_161,5033652644413490,观看,2026-01-30,舞台,0.1,5,30,21,30,8.1,8.1
user_161,5159985970348097,观看,2026-02-01,舞台,0.1,7,1,21,30,8.1,8.1
user_161,5192418581217341,收藏,2026-01-16,舞台,1.0,5,16,21,30,8.1,8.1
user_161,5197328282484940,观看,2026-01-20,舞台,0.1,2,20,21,30,8.1,8.1
user_161,5172347691270206,收藏,2026-01-31,舞台,1.0,6,31,21,30,8.1,8.1
user_161,4971677600120842,观看,2026-01-21,舞台,0.1,3,21,21,30,8.1,8.1
user_161,5202934083026981,观看,2026-02-04,舞台,0.1,3,4,21,30,8.1,8.1
